#{"t_start": 1754743158.517612, "env_id": "None"}
r,l,t
634.19736,1,27041.618411
633.63941,1,27042.28668
635.308412,3,27043.002057
635.664166,1,27043.687116
634.863175,1,27044.360276
639.461671,1,27045.03901
639.387846,1,27045.690124
229.0,1,27046.065229
636.567867,1,27046.728398
229.0,1,27047.080927
223.294627,6,27047.583331
636.916513,1,27048.235276
632.61407,1,27048.881989
636.303774,1,27049.532082
336.967793,3,27050.19714
229.0,1,27050.598728
229.0,1,27050.965502
630.289833,1,27051.648599
227.87841,2,27052.032252
635.133202,2,27052.656205
638.067448,1,27053.303773
635.427244,2,27054.005809
229.0,1,27054.425517
638.443569,2,27055.113324
634.777942,1,27055.763371
633.362486,2,27056.450669
631.937529,1,27057.114816
636.049383,1,27057.78712
634.78571,1,27058.448561
632.661161,1,27059.123601
227.815523,2,27059.535827
634.028123,1,27060.196355
628.980549,1,27060.847383
634.432472,1,27061.536556
639.966525,1,27062.183428
227.849516,2,27062.581374
356.729045,4,27063.315613
640.299626,1,27063.970553
630.981189,1,27064.614007
633.700831,1,27065.336204
229.0,1,27065.697194
633.74135,1,27066.379045
229.0,1,27066.730404
229.0,1,27067.113357
635.792845,2,27067.801015
226.667359,3,27068.21371
229.0,1,27068.61763
641.547105,1,27069.265209
639.337392,2,27069.945349
226.730919,3,27070.365914
338.683856,4,27071.032492
229.0,1,27071.382175
635.195869,6,27072.206131
640.866071,1,27072.845625
667.012253,2,27073.485414
229.0,1,27073.8521
361.140499,3,27074.547847
631.951962,2,27075.271402
224.509769,5,27075.768838
229.0,1,27076.132166
624.776846,4,27076.879135
229.0,1,27077.236703
633.590317,1,27077.90187
630.290176,1,27078.5727
662.539148,2,27079.262264
634.696413,1,27079.92797
663.290086,1,27080.580616
628.581313,1,27081.232741
668.365224,1,27081.885565
640.67275,2,27082.594251
638.341384,1,27083.284733
637.540399,1,27083.918019
633.825836,1,27084.562739
630.351902,3,27085.264886
229.0,1,27085.628855
634.20541,4,27086.386576
634.473989,1,27087.087674
226.773971,3,27087.504054
229.0,1,27087.879119
638.178941,3,27088.615342
633.971428,1,27089.267487
666.013934,1,27089.900623
229.0,1,27090.287479
224.397524,5,27090.734011
229.0,1,27091.09494
229.0,1,27091.49348
636.552831,1,27092.134115
633.325653,1,27092.81211
370.05476,1,27093.428658
633.978424,1,27094.130079
229.0,1,27094.483839
229.0,1,27094.863977
637.073628,2,27095.532747
229.0,1,27095.879952
639.401312,1,27096.527099
229.0,1,27096.916555
641.506337,1,27097.546759
634.436499,7,27098.329579
631.568535,1,27099.003173
628.412949,4,27099.727718
634.331766,1,27100.379442
637.574274,4,27101.101607
638.80825,1,27101.812695
631.735343,2,27102.499468
636.86706,2,27103.17882
227.894145,2,27103.562065
630.308182,1,27104.244939
375.043775,2,27104.985128
229.0,1,27105.36047
638.912759,1,27106.030506
634.497806,1,27106.697146
634.895791,1,27107.395961
633.762791,1,27108.068773
640.782407,1,27108.72527
634.592436,2,27109.384056
635.033626,1,27110.065117
368.635836,1,27110.692776
227.863142,2,27111.093462
376.428443,2,27111.802524
372.614346,3,27112.491597
229.0,1,27112.85369
634.191938,1,27113.533036
633.977532,1,27114.194369
632.976312,3,27114.926241
630.554243,1,27115.615031
633.561299,1,27116.261898
633.804301,1,27116.91514
636.047663,1,27117.560709
325.721418,1,27118.164784
663.984362,1,27118.781461
635.785092,1,27119.478271
634.430006,1,27120.180238
354.41926,1,27120.775891
664.527802,1,27121.41412
363.9312,5,27122.110237
635.986693,1,27122.779062
628.874397,4,27123.558811
229.0,1,27123.916188
353.963461,1,27124.563749
638.107974,1,27125.226119
626.635463,1,27125.867233
635.599916,1,27126.510304
635.746027,1,27127.194287
229.0,1,27127.551063
229.0,1,27127.924753
227.843862,2,27128.312761
633.105944,2,27128.991667
634.881135,1,27129.659415
229.0,1,27130.015451
229.0,1,27130.424758
229.0,1,27130.791369
637.206846,3,27131.509813
628.536187,2,27132.163772
627.910114,3,27132.865798
634.545125,1,27133.52618
638.623325,1,27134.214656
636.086465,1,27134.87837
229.0,1,27135.267056
625.58741,1,27135.85896
339.360811,1,27136.459281
633.192379,2,27137.159106
636.344988,1,27137.892822
638.364498,1,27138.526807
630.926933,1,27139.190802
632.430229,1,27139.789428
363.774671,1,27140.473419
227.889936,2,27140.874375
636.49439,1,27141.541734
227.789361,2,27141.940498
227.826732,2,27142.328197
633.1723,1,27142.957159
638.649481,1,27143.623911
229.0,1,27143.980789
663.976441,2,27144.69146
632.280804,1,27145.407302
631.434235,4,27146.129496
640.236857,1,27146.775676
227.839854,2,27147.162025
229.0,1,27147.54359
632.148107,3,27148.273813
638.740454,1,27148.960677
368.916546,1,27149.604901
627.138873,5,27150.3906
229.0,1,27150.756777
640.398998,1,27151.409854
227.85197,2,27151.797673
634.065819,1,27152.461709
631.098279,1,27153.160754
229.0,1,27153.525239
226.749764,3,27153.955637
628.391732,2,27154.640837
364.978441,1,27155.228365
229.0,1,27155.589821
634.8597,1,27156.27818
636.908489,2,27156.939069
227.872994,2,27157.327923
630.149181,7,27158.140002
229.0,1,27158.494423
631.507596,1,27159.159483
229.0,1,27159.544488
637.485836,1,27160.222129
229.0,1,27160.588642
638.725501,1,27161.227794
227.899007,2,27161.60685
636.302274,1,27162.272224
631.241224,4,27163.056369
636.129277,1,27163.741277
631.981198,1,27164.423057
633.256903,2,27165.056811
641.899035,1,27165.712286
635.907058,1,27166.359129
635.750027,5,27167.158355
639.04554,1,27167.804661
637.222396,1,27168.455053
633.803958,1,27169.121529
628.846637,1,27169.792832
227.883317,2,27170.205535
639.452306,1,27170.893467
637.465249,1,27171.555885
229.0,1,27171.922544
229.0,1,27172.344024
627.262041,1,27172.993603
343.371127,1,27173.593346
227.896448,2,27173.970874
637.24949,1,27174.658619
658.41584,4,27175.377964
229.0,1,27175.771246
635.900724,2,27176.457777
361.301934,2,27177.103578
639.41718,1,27177.807674
630.906479,1,27178.462332
639.164465,2,27179.142144
641.52511,1,27179.78883
630.168683,5,27180.55623
632.41118,1,27181.227129
663.87622,1,27181.892495
638.017424,1,27182.538518
631.721941,1,27183.142639
637.765313,1,27183.807076
633.78849,1,27184.475376
229.0,1,27184.825158
227.879325,2,27185.258781
631.853394,2,27185.886689
637.38388,1,27186.541935
364.085768,1,27187.192004
632.099351,3,27187.904923
229.0,1,27188.272173
634.518686,2,27188.976695
634.802488,1,27189.636312
633.659842,1,27190.325044
662.143289,2,27190.969795
227.863646,2,27191.369891
633.067283,2,27192.121276
633.398716,2,27192.785832
633.011567,7,27193.572173
229.0,1,27193.922469
634.668191,1,27194.573989
641.362312,1,27195.224547
638.849834,1,27195.885154
636.757905,1,27196.550764
631.589901,1,27197.204493
633.608868,1,27197.870307
227.882344,2,27198.256549
639.663929,1,27198.938935
634.916174,1,27199.590559
633.864395,1,27200.274339
638.338713,1,27200.920726
635.968027,2,27201.607432
632.331175,2,27202.302269
639.276117,1,27202.953058
291.789297,3,27203.67379
635.327925,1,27204.340132
638.013174,1,27204.98489
229.0,1,27205.354924
637.22393,1,27206.005074
229.0,1,27206.371556
229.0,1,27206.7241
636.520914,4,27207.50714
229.0,1,27207.903685
349.474735,4,27208.571406
229.0,1,27208.925384
634.455622,1,27209.606945
635.921666,1,27210.251487
629.090741,1,27210.970593
229.0,1,27211.32501
660.741836,5,27212.01897
638.591056,1,27212.667552
626.492563,1,27213.317911
636.325906,1,27214.000758
634.598949,1,27214.699069
633.764368,1,27215.352017
634.098136,1,27216.022909
638.235284,1,27216.669524
362.605863,2,27217.284544
631.511889,1,27217.940027
229.0,1,27218.323291
229.0,1,27218.690122
227.879766,2,27219.100037
634.476107,4,27219.816723
229.0,1,27220.167535
635.020889,1,27220.854784
636.070347,1,27221.509597
638.306275,1,27222.203415
580.66264,1,27222.874106
642.623544,1,27223.557038
638.692455,1,27224.218025
226.712813,3,27224.633296
636.246492,1,27225.28641
639.445648,1,27225.955201
634.940466,1,27226.616263
633.826617,1,27227.266344
227.887851,2,27227.654432
632.220135,2,27228.321636
229.0,1,27228.67141
638.50061,1,27229.366119
229.0,1,27229.73408
630.913987,2,27230.406384
665.215307,1,27231.038035
357.114544,1,27231.667375
634.515556,1,27232.348984
637.919087,1,27233.065785
346.979656,3,27233.704494
662.61315,3,27234.385739
227.825922,2,27234.780659
637.01513,1,27235.454646
633.242468,2,27236.136327
628.786334,1,27236.788273
229.0,1,27237.154043
637.135793,2,27237.864762
634.528601,1,27238.518773
632.400589,2,27239.181767
633.991245,1,27239.855957
637.264997,2,27240.570503
227.864928,2,27240.948071
229.0,1,27241.316449
641.462706,2,27241.988137
633.97808,2,27242.653861
227.790802,2,27243.064804
227.898039,2,27243.451586
227.894004,2,27243.866091
635.562586,1,27244.523581
229.0,1,27244.887823
664.738944,1,27245.503677
634.03666,1,27246.164274
636.862449,1,27246.797321
227.898372,2,27247.184008
640.201777,1,27247.868903
633.329722,1,27248.496458
229.0,1,27248.865855
632.584374,9,27249.730338
637.125235,1,27250.385213
631.777629,3,27251.149877
634.166015,1,27251.797254
663.531042,1,27252.47116
227.894715,2,27252.854574
636.469478,3,27253.566751
635.050924,1,27254.21627
633.061043,1,27254.884253
225.58716,4,27255.319525
229.0,1,27255.688928
229.0,1,27256.05031
634.874252,3,27256.756339
640.902105,1,27257.413023
638.341809,1,27258.067617
227.898996,2,27258.500484
633.081458,2,27259.186687
635.16403,1,27259.847679
376.887876,1,27260.523805
229.0,1,27260.890126
638.040054,1,27261.568758
636.432682,2,27262.219388
227.863272,2,27262.631047
363.493555,1,27263.287651
629.241214,1,27263.951733
634.659993,1,27264.615201
375.668574,2,27265.247774
229.0,1,27265.650582
638.275894,1,27266.285284
633.977651,1,27266.937597
229.0,1,27267.296255
636.356717,1,27267.979159
638.33096,1,27268.645254
627.507296,2,27269.302117
229.0,1,27269.66786
636.309919,1,27270.329082
227.841547,2,27270.732491
631.858793,1,27271.330724
632.205321,3,27272.063715
227.823918,2,27272.485386
229.0,1,27272.848897
634.633177,1,27273.502234
634.110572,1,27274.162297
639.841557,1,27274.811832
359.199221,1,27275.49878
638.962248,4,27276.271041
636.353771,2,27276.948788
630.184268,3,27277.661568
663.703375,1,27278.26723
637.041663,1,27278.913834
633.717956,1,27279.598423
229.0,1,27280.000311
638.574252,1,27280.65034
229.0,1,27281.000652
634.861919,1,27281.680459
639.413855,2,27282.319402
633.745532,3,27283.011062
344.473075,1,27283.682436
229.0,1,27284.047915
632.299287,1,27284.71108
634.353602,1,27285.382036
634.692082,1,27286.048509
227.864927,2,27286.426041
227.851017,2,27286.810781
637.257832,1,27287.502479
636.519379,1,27288.183686
628.968909,6,27288.999578
636.968078,1,27289.647478
640.520326,1,27290.310716
632.601153,1,27291.029522
635.630263,2,27291.732068
229.0,1,27292.110834
227.867417,2,27292.495241
226.666084,3,27292.900508
229.0,1,27293.275445
632.928468,1,27293.962101
631.677659,4,27294.753622
229.0,1,27295.11357
634.848888,1,27295.767696
227.827764,2,27296.144883
369.553528,2,27296.791804
639.897313,2,27297.482026
634.480862,1,27298.198024
632.689836,2,27298.878994
632.677999,2,27299.544397
636.894969,1,27300.191867
227.890894,2,27300.579164
345.662921,2,27301.228817
227.810228,2,27301.61339
227.892122,2,27302.032071
662.470296,1,27302.658268
229.0,1,27303.031362
639.33435,1,27303.675941
638.683727,1,27304.31739
227.861981,2,27304.72877
229.0,1,27305.131269
661.309661,3,27305.828522
633.784593,2,27306.514817
630.428252,2,27307.14297
637.330289,1,27307.810446
634.903136,1,27308.465144
631.430802,2,27309.200799
229.0,1,27309.562225
638.663644,1,27310.211186
627.562073,6,27311.013061
632.393646,3,27311.711365
227.882054,2,27312.097853
229.0,1,27312.465264
229.0,1,27312.851217
624.586815,1,27313.512061
635.889652,1,27314.247567
229.0,1,27314.597164
632.867361,4,27315.308903
229.0,1,27315.666214
224.395336,5,27316.180744
337.783255,1,27316.873303
638.786247,1,27317.518548
634.351694,4,27318.256521
229.0,1,27318.612363
229.0,1,27318.977175
638.317979,2,27319.675194
641.079095,1,27320.391023
229.0,1,27320.746678
634.889183,1,27321.412503
226.760729,3,27321.815834
229.0,1,27322.178828
636.331733,2,27322.87783
633.845829,1,27323.575602
229.0,1,27323.940344
662.503122,1,27324.546789
634.869702,2,27325.222605
626.848597,1,27325.818367
226.740282,3,27326.22843
633.513893,1,27326.910894
225.409691,4,27327.37591
633.507315,1,27328.044018
634.099529,1,27328.712577
229.0,1,27329.057118
633.934166,1,27329.746168
350.83079,2,27330.395812
664.489175,1,27331.062294
663.969187,1,27331.677149
634.657821,1,27332.329235
227.838982,2,27332.711499
635.24543,1,27333.357745
227.8454,2,27333.758383
633.406467,1,27334.423382
634.945909,3,27335.139654
316.492699,1,27335.738328
630.41329,5,27336.488664
637.944365,1,27337.155854
229.0,1,27337.528414
633.887058,1,27338.2257
630.168966,3,27338.938339
638.746415,1,27339.588075
633.366549,1,27340.241412
635.906477,1,27340.889472
343.328555,1,27341.512256
661.964119,1,27342.190116
637.341343,1,27342.880786
634.365412,1,27343.542816
636.200254,1,27344.130674
224.448694,5,27344.590403
633.648245,2,27345.274299
638.724277,3,27346.038398
635.180093,1,27346.690751
229.0,1,27347.038713
639.668013,1,27347.655611
229.0,1,27348.010834
634.92341,1,27348.675555
229.0,1,27349.03848
632.137958,2,27349.775687
639.143804,1,27350.444238
634.131814,2,27351.109759
227.879209,2,27351.490854
634.739199,1,27352.175308
640.137822,1,27352.827885
638.683674,1,27353.511003
629.005004,1,27354.122955
229.0,1,27354.508593
632.707803,2,27355.177066
634.001682,1,27355.840316
634.402065,1,27356.506207
628.00348,6,27357.341537
638.525938,2,27358.021698
225.635802,4,27358.45299
638.894089,1,27359.105587
363.173023,1,27359.752803
227.867328,2,27360.156639
229.0,1,27360.553798
227.886246,2,27360.942964
634.51089,1,27361.589983
229.0,1,27361.959691
635.011423,1,27362.609227
304.245837,1,27363.206351
229.0,1,27363.571358
637.278538,3,27364.320647
633.736363,1,27364.97297
635.091642,1,27365.626138
229.0,1,27365.992566
664.851231,2,27366.654961
226.719236,3,27367.070847
635.012987,1,27367.805003
633.213562,3,27368.509178
636.508213,1,27369.170057
633.555922,1,27369.839363
227.799851,2,27370.246044
226.705258,3,27370.675759
229.0,1,27371.052874
227.894285,2,27371.452132
633.910619,1,27372.108553
628.709002,1,27372.769391
365.936759,1,27373.436275
633.15065,2,27374.111809
633.433907,2,27374.807547
226.748103,3,27375.251468
635.417938,3,27375.891796
229.0,1,27376.25524
229.0,1,27376.610111
637.246899,1,27377.274467
633.695353,1,27377.939198
348.521659,2,27378.621933
640.996675,1,27379.310021
633.33,1,27379.987587
634.200416,1,27380.642406
638.650209,2,27381.309719
633.618142,1,27381.975431
640.129691,1,27382.638178
229.0,1,27383.052203
638.444498,2,27383.727297
635.220116,1,27384.38612
633.908584,1,27385.040879
637.269472,1,27385.692357
225.64689,4,27386.106236
229.0,1,27386.536367
229.0,1,27386.887648
633.308562,2,27387.602336
637.085754,1,27388.26727
227.867903,2,27388.651507
316.425346,2,27389.272231
229.0,1,27389.677455
361.179288,1,27390.341576
634.662743,1,27391.001454
229.0,1,27391.354006
637.890015,1,27392.007094
633.195431,1,27392.654886
634.931305,1,27393.37439
633.745727,1,27394.018162
629.543864,5,27394.788138
637.532733,2,27395.452429
229.0,1,27395.823294
632.152697,2,27396.521345
633.897469,1,27397.201174
227.807646,2,27397.584231
633.475406,1,27398.272071
227.872901,2,27398.667893
636.850197,1,27399.325917
226.742745,3,27399.736499
356.832095,5,27400.538426
229.0,1,27400.90623
632.538881,2,27401.600119
227.787652,2,27401.98629
634.587073,1,27402.640229
634.20511,1,27403.300579
637.844438,1,27403.957076
227.884155,2,27404.400334
227.823418,2,27404.792542
576.961863,2,27405.433541
639.421874,2,27406.053448
640.046683,1,27406.71674
638.613147,1,27407.374177
633.256809,1,27408.085649
638.291711,1,27408.686817
321.301444,1,27409.290021
637.236512,1,27409.905648
634.458913,1,27410.576242
229.0,1,27410.941353
637.126061,1,27411.63713
227.858292,2,27412.016398
229.0,1,27412.373423
355.286143,2,27413.055225
624.98036,1,27413.714662
229.0,1,27414.098087
634.856851,1,27414.751526
632.203447,3,27415.621683
638.87633,1,27416.274516
229.0,1,27416.633815
350.793579,3,27417.314356
639.13513,1,27417.94923
634.090047,1,27418.60046
229.0,1,27419.020789
313.974111,2,27419.652539
360.56769,5,27420.364476
631.790443,1,27421.020951
229.0,1,27421.385539
638.026151,2,27422.048943
632.034259,2,27422.787567
229.0,1,27423.139976
635.334699,1,27423.832277
637.497285,1,27424.484403
639.535385,2,27425.167775
634.806372,1,27425.833164
227.870607,2,27426.252064
229.0,1,27426.60388
226.748163,3,27427.054072
227.854041,2,27427.423284
630.023691,4,27428.163564
633.026249,1,27428.796648
361.219584,1,27429.383262
229.0,1,27429.783308
633.001968,1,27430.447882
633.302453,2,27431.133929
635.807286,1,27431.78797
662.575195,2,27432.449853
640.269981,1,27433.100345
635.306094,2,27433.814561
637.887136,2,27434.536407
633.727279,2,27435.214422
635.329316,1,27435.820519
229.0,1,27436.180889
633.667927,1,27436.834781
636.385144,2,27437.550946
227.892771,2,27437.936191
661.430466,2,27438.63219
632.415166,2,27439.313732
229.0,1,27439.683732
634.022712,1,27440.370394
636.091607,1,27441.072339
661.164415,1,27441.713937
227.866284,2,27442.098907
633.789221,1,27442.817308
636.945199,1,27443.48184
633.478202,3,27444.186207
635.938111,1,27444.884065
633.811118,1,27445.532917
353.006426,1,27446.184602
637.800303,2,27446.861706
360.96212,2,27447.504061
639.15731,1,27448.218636
336.829724,2,27448.901708
229.0,1,27449.263462
638.148066,1,27449.91498
636.326964,1,27450.585327
227.818108,2,27450.980346
634.076833,1,27451.65447
229.0,1,27452.052206
229.0,1,27452.414158
229.0,1,27452.770514
634.359014,1,27453.43162
227.87923,2,27453.814087
639.842301,1,27454.463925
629.137884,1,27455.115097
634.198557,1,27455.799382
229.0,1,27456.198254
628.646327,2,27456.812726
229.0,1,27457.178439
636.600303,3,27457.865692
631.912811,1,27458.583693
637.277029,2,27459.300913
344.645147,2,27459.962571
377.101278,2,27460.578661
660.856897,3,27461.278571
640.568537,1,27461.933126
339.066631,1,27462.517384
